,P_Z0_before,P_Z0_after,P_Z1_before,P_Z1_after,P_WH_before,P_WH_after,T_Z0_before,T_Z0_after,T_Z1_before,T_Z1_after,P_bottom_before,P_bottom_after,T_WH_before,T_WH_after,failure
6127,857.1836,841.9776,803.7254,785.8926,269.7926,227.66869,87.861046,83.99203,79.73557,86.99163,840.7739,801.57947,76.01482,70.01167,1.0
6128,795.1168,795.524,750.69415,731.4664,260.26804,239.10625,85.35758,82.81632,84.74775,82.61454,793.14624,771.21893,69.39512,65.48546,1.0
6129,729.40173,740.47345,668.46185,678.8079,588.6447,588.573,85.31277,88.093735,82.80581,72.58633,554.9845,539.30005,49.695683,60.1178,0.0
6130,776.9036,814.66565,731.5172,731.64923,613.28845,622.9799,99.38614,88.861115,87.87551,81.13367,600.8233,559.95984,44.93639,52.23049,0.0
6131,797.81036,834.9021,754.16077,751.8796,620.58344,630.8201,105.634834,89.606316,91.46622,85.94933,619.7097,569.6092,45.997498,50.635193,0.0
6132,854.09766,837.7833,803.18085,781.791,267.64938,228.68483,87.503845,83.92117,80.54408,86.33218,836.7189,798.9398,75.04281,69.69369,1.0
6133,730.82825,745.40027,660.3502,683.9964,304.62253,290.25604,81.762535,80.62352,89.1486,80.021736,706.0852,728.04376,64.10785,63.399998,1.0
6134,809.5803,840.869,762.2175,760.3305,620.2024,631.87915,105.19404,90.07518,94.374535,88.55397,625.2521,576.45184,54.0607,54.52742,0.0
6135,739.0343,755.5459,679.6271,688.7502,596.91254,598.7015,88.14905,88.330154,82.34197,73.70205,567.9339,540.5171,48.52834,58.51538,0.0
6136,840.66504,858.44995,798.9706,790.71155,627.46136,635.84814,95.2347,97.50128,105.65761,87.349495,646.43494,611.1797,81.3462,75.40205,0.0
6137,801.17535,829.3406,748.5626,749.3714,609.79846,624.4006,97.21892,89.7568,93.18679,85.294754,608.4465,573.8827,60.11886,59.679836,0.0
6138,761.1447,784.82294,688.816,711.65283,251.72153,239.65013,84.98502,83.13652,86.54195,82.129135,778.4246,768.3219,67.90139,65.52164,1.0
6139,820.3788,845.1329,769.5245,767.4906,617.4408,631.6641,101.77427,91.10559,97.9881,90.53974,627.547,584.7886,65.172226,61.19171,0.0
6140,846.2713,830.46356,800.82654,773.3214,262.33658,230.93245,86.93556,83.85991,82.10231,85.41042,828.912,793.3164,73.66017,68.93598,1.0
6141,809.0015,841.3629,762.6318,760.301,621.56525,632.5875,106.36504,90.27875,94.125175,88.539734,626.73193,575.5856,51.83937,53.157185,0.0
6142,847.2458,832.0331,801.21387,774.55133,260.55176,230.12537,87.0317,84.057846,82.20874,85.62011,830.16315,795.0064,73.82932,69.30829,1.0
6143,839.67993,858.9726,799.5474,791.206,631.2562,637.4918,100.682304,97.58555,104.25725,87.383026,653.3121,608.31976,79.004524,72.4445,0.0
6144,725.3299,737.2133,661.821,674.68097,515.2303,511.4759,82.543816,86.88749,85.420784,74.24766,619.13446,628.4479,55.527653,62.79346,0.0
6145,831.0054,854.7401,791.18036,782.75977,626.12933,635.3757,101.947014,94.210495,100.91024,89.0592,641.314,596.2447,72.91244,66.7641,0.0
6146,833.1643,855.4819,793.32806,784.66425,625.5512,634.9534,98.992516,94.97913,101.86683,88.16195,640.196,599.3636,76.276474,69.991425,0.0
6147,846.5333,829.46826,800.7649,773.2982,266.474,232.79794,86.75214,83.36517,81.79725,85.24604,828.1683,789.6805,73.82657,68.13665,1.0
6148,797.0265,800.883,754.1805,734.4735,253.97867,237.12714,85.580734,83.43877,85.304924,82.99637,797.05334,776.0736,69.60982,66.48043,1.0
6149,844.82166,829.42303,800.5638,771.8365,259.93344,229.61922,86.93194,84.11241,82.44779,85.34647,827.7698,795.6123,73.14837,69.56002,1.0
6150,742.5222,762.73364,683.9012,692.1874,602.17914,604.912,89.06964,89.29934,82.21998,73.796616,571.0516,536.69086,47.769764,58.532818,0.0
6151,721.27277,732.7405,662.108,674.50214,496.50934,494.61203,81.13491,84.87056,87.97174,74.8913,597.2133,623.9213,56.45243,62.6631,0.0
6152,856.6743,841.04126,803.75397,786.16254,283.65125,236.0679,89.128174,83.88572,78.80017,87.10663,840.35657,806.47235,74.88203,71.28468,1.0
6153,833.8949,819.8465,795.0807,761.41595,260.23068,232.77405,86.30782,83.59862,83.33111,84.39007,817.955,788.2014,71.839554,68.3682,1.0
6154,777.27295,814.055,731.3578,731.59845,611.4247,621.72815,98.83425,88.576805,88.288864,81.31247,599.9885,562.7327,46.11546,52.59059,0.0
6155,845.3446,827.5405,800.4474,771.82227,267.44473,233.09871,86.571434,83.18482,81.93278,85.05128,826.26495,788.8982,73.47031,68.1144,1.0
6156,726.8886,741.6841,662.86285,680.31995,420.14197,412.9212,81.75696,83.37913,88.12889,77.16406,658.22394,680.24384,60.05287,63.337852,1.0
6157,778.9342,817.1929,734.0728,733.64404,614.3448,624.15204,100.10134,89.09652,88.22446,81.54102,602.8322,561.062,44.60652,51.868652,0.0
6158,850.508,835.0876,802.38025,777.9904,260.84097,228.38264,87.229866,84.22171,81.88143,86.041565,833.17334,798.7581,74.20941,70.066246,1.0
6159,777.4603,815.32666,732.68616,732.8826,612.9944,622.79266,99.711235,88.396194,87.96709,81.4324,601.35565,561.251,44.985764,52.00877,0.0
6160,802.6897,800.19464,762.84534,737.03845,259.33615,237.91628,85.48761,82.98968,84.68431,82.91742,797.54456,774.5281,69.752235,66.10478,1.0
6161,739.6772,756.2916,680.3202,689.3414,595.6036,597.75195,88.21964,88.06659,82.68872,73.98856,568.27325,542.58,48.712234,58.21875,0.0
6162,784.044,822.92004,740.3638,739.23285,615.5623,625.9053,102.014465,88.73999,89.28472,83.0118,607.89557,565.35645,44.282978,50.60867,0.0
6163,835.55194,816.9102,794.71936,761.7073,271.59772,237.3909,86.04781,82.46514,82.130714,83.97124,816.77765,778.3427,72.43491,66.04405,1.0
6164,788.6483,796.89276,738.6645,728.75995,254.17647,238.01677,85.55568,83.40741,85.312325,82.72295,793.59973,773.5164,69.29303,65.91359,1.0
6165,812.71545,839.2389,760.5971,760.22394,614.2808,629.0145,100.20706,90.23738,95.82248,88.54554,619.6481,579.8702,62.5062,60.078735,0.0
6166,777.73724,793.1214,724.97015,722.1615,250.44264,237.1904,85.36606,83.58139,86.14561,82.58873,787.9959,775.01215,68.43546,66.566666,1.0
6167,840.79083,824.07275,798.45776,767.4725,264.85306,233.48119,86.40754,83.264984,82.53381,84.72299,822.53815,787.4941,72.82947,68.00099,1.0
6168,764.4848,797.8269,715.71436,718.6843,607.2679,615.52527,95.29961,88.19154,85.932175,78.589905,589.1222,554.2157,46.433754,54.42702,0.0
6169,747.71423,755.29755,672.75836,696.90955,272.1672,249.37544,82.73826,79.74334,87.110794,80.862404,739.8802,740.6143,66.643684,62.340534,1.0
6170,793.70715,832.3573,751.21136,749.08746,619.7717,629.8663,105.49256,88.95425,90.67444,85.30208,617.40015,568.58154,44.095654,49.571213,0.0
6171,853.77606,837.5277,803.14996,781.4166,266.42273,228.16737,87.48309,84.01974,80.74379,86.3218,836.35443,799.7881,74.86729,69.96206,1.0
6172,805.10754,801.022,766.27057,738.4362,260.19736,237.47633,85.60644,83.04953,84.38372,82.95495,799.216,775.6996,69.817696,66.19863,1.0
6173,753.76056,780.4255,700.96564,706.12024,598.88025,605.7286,91.87117,87.55073,85.11999,76.89611,579.3392,554.0902,47.921936,55.677814,0.0
6174,725.8709,739.5025,661.98645,679.8064,409.07626,401.23932,81.41861,82.68142,88.64953,77.41653,655.6536,681.2968,60.43602,63.15222,1.0
6175,728.52106,743.3134,662.9443,679.5072,455.5184,448.2752,82.620445,85.14983,86.33514,76.200455,659.369,671.6518,58.661713,63.361507,1.0
6176,764.7072,798.616,715.6021,718.44196,609.8761,617.62787,95.40369,89.024376,85.50097,78.19333,589.61194,550.14465,45.96578,54.845436,0.0
6177,758.78284,789.22424,707.59424,711.5691,604.99176,612.32294,93.43615,88.50126,85.18081,77.338264,584.04095,551.21136,46.911926,55.435894,0.0
6178,827.9479,853.26733,788.1051,780.01825,625.60974,635.0619,102.93093,93.48898,99.596794,89.05996,639.0312,592.13885,70.09352,64.68051,0.0
6179,776.0183,814.25525,730.8161,731.6074,616.1209,624.4546,99.4945,89.285324,86.648,80.41605,600.56213,552.56177,44.411617,53.143955,0.0
6180,829.62244,815.61884,790.61865,757.3655,264.37485,235.85114,86.19321,83.14324,82.914246,83.922,814.90247,781.19434,71.85657,66.71038,1.0
6181,803.3021,804.16345,764.57605,738.65454,253.62154,235.6089,85.796715,83.68427,85.03158,83.21852,801.0257,779.8975,69.773476,67.10541,1.0
6182,843.69305,826.4181,800.0027,770.2083,265.09155,232.2107,86.542786,83.38546,82.303986,84.9787,824.93835,790.4585,73.03708,68.575226,1.0
6183,751.5658,777.599,698.2861,704.03,601.27966,606.8827,91.48108,88.074196,84.15743,76.08037,577.8931,548.634,47.60801,56.523838,0.0
6184,857.66425,842.5264,803.8071,786.6339,272.5291,228.45674,88.09436,83.96578,79.355,87.11207,841.46106,802.68866,76.05892,70.19925,1.0
6185,859.75024,846.5363,804.0925,791.24164,300.02646,244.07701,91.08412,83.93001,76.521126,88.36064,845.7642,812.2697,75.872444,72.20258,1.0
6186,718.80145,727.76184,661.3576,669.73505,550.39197,550.53186,81.328964,87.149055,86.601814,72.774605,553.2376,573.48267,52.844807,62.17895,0.0
6187,823.49365,848.20667,777.6608,772.485,619.50806,632.3402,100.32822,92.27443,98.68127,89.456924,629.3288,587.4256,69.020256,64.27818,0.0
6188,858.84094,844.8964,804.01166,789.8605,296.27734,242.87334,90.612305,83.896385,77.193504,87.98371,844.16046,810.7451,75.45787,72.00671,1.0
6189,720.77686,729.99316,661.3553,669.71204,559.4822,558.92584,82.07478,88.32657,85.21032,72.32981,563.32855,573.392,52.122425,62.25341,0.0
6190,781.38995,820.091,737.565,737.0867,615.03107,624.9273,101.21602,88.52413,88.5185,82.316574,605.36505,562.645,44.448277,51.280914,0.0
6191,722.0024,733.6294,662.33203,673.6962,518.3315,516.90466,81.615425,86.15357,86.90816,74.14113,592.9418,612.6622,55.226246,62.671795,0.0
6192,833.5924,820.63745,794.26447,761.48376,259.3078,233.05167,86.451324,83.74334,83.24199,84.427345,818.9453,787.58276,72.08282,68.08198,1.0
6193,722.0769,733.44025,662.5403,671.84863,548.8058,548.318,82.12055,87.98304,85.586334,72.897415,577.6682,588.6784,53.08964,62.59046,0.0
6194,751.22516,777.0978,697.30334,703.31934,601.92694,607.3519,91.36226,88.283676,83.98452,75.90721,577.70135,546.8531,47.581078,56.685455,0.0
6195,846.6163,828.1579,800.8374,772.95984,269.90292,233.57413,86.62986,83.03897,81.50761,85.077896,827.31335,788.1161,73.730995,67.79982,1.0
6196,781.83856,820.6791,738.1454,737.6777,615.5968,625.3411,101.44513,88.560776,88.45346,82.370056,605.9024,561.97986,44.328175,51.276333,0.0
6197,757.13916,776.08887,683.40283,706.9064,258.68283,242.51494,84.3778,82.123184,86.47638,81.69588,768.6021,760.7404,67.48951,64.49382,1.0
6198,730.9467,746.4766,661.98096,682.8008,372.70422,360.77765,82.40664,82.87431,87.59151,78.39319,692.8046,708.87695,61.909657,63.538166,1.0
6199,799.04126,835.43353,754.90094,752.7242,620.3449,630.8057,105.47022,89.59769,91.77245,86.20371,620.05347,570.4543,47.035275,51.13014,0.0
6200,798.00507,829.5746,748.5696,748.5181,613.33344,626.16156,99.61237,89.52594,92.114845,85.01981,610.53937,571.3245,55.289806,56.750298,0.0
6201,765.775,799.6266,717.1199,719.6485,607.75726,616.35187,95.60758,88.40204,86.233765,78.82502,590.2358,555.08655,46.30639,54.181725,0.0
6202,826.8981,851.04565,783.45966,776.7243,621.67365,633.4685,100.588646,93.059204,99.8342,89.55486,633.61316,591.30457,70.998634,65.5017,0.0
6203,859.0756,844.7201,804.0228,789.5549,289.56796,237.144,89.721924,83.81981,77.62577,87.78529,843.949,808.52686,75.87765,71.44211,1.0
6204,745.0364,769.0004,675.6672,699.6175,256.53394,242.63066,83.63675,81.700775,87.95223,81.53874,754.46313,760.0583,66.32301,65.377846,1.0
6205,743.26086,757.80725,671.0537,695.4281,266.43802,246.8613,82.93025,80.36718,87.63196,81.031364,741.49725,748.0567,66.173035,63.66389,1.0
6206,779.3093,789.316,723.858,721.4139,257.30515,239.50558,85.22197,82.941315,85.37551,82.29282,786.0955,769.43726,68.610146,65.3206,1.0
6207,828.246,814.4245,790.56396,756.1431,263.23596,235.25063,86.03801,83.14153,83.30956,83.883675,813.0536,782.4179,71.45482,67.20847,1.0
6208,853.2875,835.86304,802.9547,780.5556,270.98422,230.47429,87.29985,83.5009,80.38447,86.00944,835.1792,795.47156,74.91313,68.92157,1.0
6209,796.43427,798.26056,750.0794,733.1985,258.46255,239.00621,85.50726,83.0228,84.77256,82.76089,795.7265,771.5239,69.766914,65.42272,1.0
6210,823.795,846.1814,774.02594,770.53546,614.2462,630.0043,97.3266,91.84938,99.39911,89.73916,624.4376,588.9535,71.68087,66.320625,0.0
6211,816.321,809.3825,778.5272,747.49664,258.59702,236.06085,85.96812,83.408455,84.061806,83.507454,807.5176,779.6727,70.788956,66.74423,1.0
6212,734.8866,748.1206,663.6617,684.98334,369.0684,354.1313,82.79828,82.8827,86.73095,78.47166,703.0506,712.3384,62.397766,63.20765,1.0
6213,802.7521,802.1948,764.3421,737.7487,255.8182,236.4747,85.599304,83.35894,85.017715,83.08917,798.8701,777.90845,69.65957,66.828415,1.0
6214,787.99786,797.5435,740.113,728.7502,252.01714,237.21652,85.52255,83.554,85.67582,82.807686,793.27716,775.4059,69.12432,66.43847,1.0
6215,837.5013,857.89514,797.55975,788.9629,629.2061,636.68756,100.341606,96.51333,103.55369,88.10743,648.73456,605.2042,77.889885,71.257866,0.0
6216,772.9838,790.52435,711.6651,718.94385,251.91336,238.41426,85.33972,83.42669,85.969246,82.39925,786.0532,771.84845,68.44211,65.85053,1.0
6217,783.70605,814.16187,732.29395,734.3075,605.9964,618.47626,95.532036,88.66241,89.761894,81.849205,597.2254,566.47327,54.38845,57.30695,0.0
6218,781.3657,789.9678,727.52747,722.6638,257.83075,239.55984,85.22186,82.8975,85.30049,82.32401,786.8167,769.39954,68.71319,65.301155,1.0
6219,786.2618,791.8308,738.1935,725.80426,258.0947,239.16249,85.1833,82.849396,85.323715,82.4478,788.218,770.6382,68.82705,65.62448,1.0
6220,830.4006,855.7474,792.8599,784.02747,629.4841,636.7624,105.93948,94.21143,99.89933,88.92849,646.7741,594.52606,69.547844,63.940147,0.0
6221,724.59076,735.62994,666.1141,675.87555,582.4327,582.3018,83.79833,87.867424,83.90757,72.27401,545.0542,540.4695,50.33019,61.19543,0.0
6222,750.26825,761.0744,675.1396,699.35254,268.84467,247.25693,83.282684,80.463806,86.72924,81.06292,749.4056,747.11487,66.8388,62.9228,1.0
6223,755.15576,780.47766,684.3954,707.6291,251.89218,240.07365,84.57372,82.804924,87.15815,81.982,771.38745,767.064,67.300026,65.76441,1.0
6224,850.3334,832.5182,802.2807,777.0652,268.4848,230.5899,87.03039,83.52285,81.120766,85.623215,831.6777,794.6484,74.109886,69.03754,1.0
6225,847.00323,860.6691,802.4422,795.49493,632.7086,638.10345,95.26417,100.9772,109.14076,86.0211,660.2338,623.10175,83.50102,78.41254,0.0
6226,831.59705,855.40826,792.46625,783.8883,627.33466,635.8788,102.91554,94.2721,100.918465,89.030876,643.5892,596.9187,72.70863,66.49398,0.0
6227,836.7955,819.1448,796.12134,763.21185,268.07068,235.5092,86.13401,82.82087,82.4931,84.22954,818.2025,782.7044,72.36724,67.06855,1.0
6228,849.5509,833.20264,801.91437,776.646,264.88184,230.45999,87.17204,83.8519,81.40303,85.70528,832.0694,794.74054,74.23544,68.99469,1.0
6229,758.01624,787.67816,706.4748,710.61945,603.0973,610.61255,93.12247,88.17307,85.378975,77.40097,583.1923,553.03735,47.233368,55.311836,0.0
6230,830.7907,819.96216,792.7958,759.5701,255.60207,232.39146,86.36765,83.958755,83.89141,84.42574,817.3184,788.6983,71.736176,68.53223,1.0
6231,829.627,814.2828,790.403,757.05884,267.07358,237.18541,85.99106,82.75439,82.83898,83.79678,813.5094,778.1962,71.90747,66.18297,1.0
6232,767.1741,801.14777,719.41455,721.5784,605.53296,615.05743,95.99306,87.6243,86.99431,79.57871,591.17645,560.55536,46.610943,53.43168,0.0
6233,768.30774,779.83844,702.21674,712.7096,261.88986,241.77371,84.85792,82.32912,85.27908,81.78138,777.1332,763.12585,67.993805,64.26929,1.0
6234,745.94214,768.1634,689.5331,696.4552,600.35,604.4545,89.859245,88.70282,83.2718,74.79194,573.3873,543.7732,47.858604,57.58835,0.0
6235,823.3626,850.8688,781.2898,774.9226,625.39734,635.20795,106.81557,92.062874,98.05358,90.475174,638.81476,586.7718,62.26022,58.682285,0.0
6236,821.691,809.988,783.7887,750.92993,263.70987,237.44397,85.77606,82.84018,83.6303,83.51953,808.2736,776.92175,71.19654,66.221825,1.0
6237,804.8053,834.54803,754.44965,754.0279,614.955,628.1599,100.213875,90.1942,93.523834,86.40713,615.10504,573.8729,57.96552,58.08866,0.0
6238,825.98737,813.96686,787.9263,754.5537,262.06253,235.4556,86.174324,83.32347,83.26646,83.81713,813.026,781.75104,71.47088,66.91307,1.0
6239,757.79846,787.88403,706.57947,711.00085,605.2019,612.0568,93.278725,88.3961,84.81213,77.10457,583.31635,549.6063,46.920086,55.70618,0.0
6240,782.567,821.67377,738.38245,737.5932,617.30273,626.6714,101.60127,89.47779,88.36319,82.15494,606.7978,559.3456,43.910374,51.464085,0.0
6241,736.1081,750.2346,674.75745,684.6242,596.90234,597.75323,87.386826,88.725044,81.84079,73.03531,565.7712,537.38965,48.602566,59.070713,0.0
6242,731.4858,741.34735,668.03906,679.20166,594.71405,593.8507,86.28984,88.61977,81.29977,72.31899,562.14825,535.4164,48.97344,59.675632,0.0
6243,855.47955,839.5228,803.43335,783.57275,268.94202,228.62791,87.62017,83.880684,80.19798,86.58175,838.3968,799.39465,75.49282,69.67818,1.0
6244,822.5911,850.8241,781.5085,774.95593,625.73486,635.22687,107.26028,91.74593,97.61929,90.24259,638.8667,586.19965,61.42917,58.148922,0.0
6245,849.76495,834.9213,802.0818,777.36145,259.54288,228.71521,87.26391,84.316246,82.008606,86.006615,832.94366,798.02185,74.23538,69.86998,1.0
6246,728.44904,742.10986,670.35785,680.4438,588.64484,588.8819,85.05327,88.00149,83.192406,72.52635,550.6846,537.4225,49.718758,60.822124,0.0
6247,753.1446,766.0779,677.8183,701.935,266.2429,245.70717,83.71814,81.025536,86.41966,81.243385,757.0366,751.7319,67.09257,63.311646,1.0
6248,748.3037,772.7676,693.2044,700.3075,603.31836,607.4705,90.74424,88.62067,83.0182,75.06782,575.64874,541.2204,47.486904,57.5221,0.0
6249,741.1255,755.6891,668.79553,693.5456,267.05023,246.74757,82.91974,80.34619,87.56269,80.95026,739.78613,748.302,65.93105,63.700024,1.0
6250,795.9129,798.877,754.94086,733.0542,255.09796,236.91556,85.496605,83.33856,85.27676,82.8888,795.25903,776.51685,69.25931,66.64412,1.0
6251,790.0953,829.7498,747.509,745.5679,620.37225,629.75476,104.742134,89.54279,89.61939,84.10486,614.8555,563.2649,42.8931,49.82682,0.0
6252,745.6409,761.2493,673.1907,697.4431,264.94507,246.02414,83.19032,80.691185,87.43564,81.15004,746.74036,750.58105,66.391846,63.844498,1.0
6253,746.0268,752.2385,670.8425,695.1954,273.78992,250.03223,82.57905,79.50664,87.13441,80.74929,736.0979,738.55524,66.47361,62.12656,1.0
6254,857.58905,841.20905,803.8061,786.1196,275.12036,228.528,87.66108,83.4775,79.30941,86.83509,840.34033,800.2354,75.95956,69.73669,1.0
6255,809.30524,802.74603,770.34186,741.5522,261.9785,238.49606,85.49622,82.76311,84.295425,83.047,800.4176,773.55273,70.285034,65.81895,1.0
6256,722.53436,734.0761,662.6246,673.5754,528.06134,526.04785,82.01538,86.821434,86.04993,73.73264,594.2813,609.22925,54.577793,62.72278,0.0
6257,853.5996,836.76,803.11005,781.0492,268.24695,228.81055,87.388916,83.81499,80.63175,86.19383,835.76776,798.60315,74.80046,69.705055,1.0
6258,860.88934,847.82935,804.17084,792.6126,304.94434,243.12999,90.964806,83.49109,75.54807,88.54042,847.233,811.02484,76.678444,71.60047,1.0
6259,744.20135,764.89154,687.67505,695.2382,598.29504,601.8049,89.48562,88.14333,83.14094,74.70255,571.9114,544.6346,48.182644,57.67131,0.0
6260,752.7572,763.9911,676.13525,700.70514,268.36728,245.92174,83.78482,80.95927,86.015045,81.12272,756.87006,751.0725,67.004654,63.01368,1.0
6261,793.7987,826.0433,744.70764,745.0762,611.48944,624.31824,99.06104,88.87673,91.429115,84.327065,607.5181,570.6733,54.12371,56.05137,0.0
6262,855.7611,839.38806,803.4739,783.84033,271.2518,229.48225,87.51572,83.60536,80.03482,86.53967,838.3058,797.9468,75.60387,69.35797,1.0
6263,783.147,821.87286,739.4849,738.64606,614.9049,625.25165,101.72037,88.43693,89.10387,82.877464,606.93054,565.25037,44.501762,50.77373,0.0
6264,779.2867,789.1942,718.11017,721.3478,258.87146,240.54211,85.30268,82.852066,85.024055,82.22653,787.0286,766.7943,68.93067,64.591515,1.0
6265,747.24536,761.7731,673.26025,697.84265,265.9945,245.65048,83.454155,80.86374,86.87139,81.121956,750.5221,751.6841,66.491585,63.663555,1.0
6266,754.6551,783.0809,701.8129,707.038,605.1058,611.1073,92.35867,88.7524,84.16425,76.30324,580.7658,545.88367,47.037533,56.40921,0.0
6267,768.74176,781.2739,692.5754,713.8758,262.48944,243.59529,84.8253,82.14396,85.23446,81.79627,778.1089,758.23724,68.64094,63.2658,1.0
6268,767.6078,787.1712,704.4509,715.1797,252.15948,238.58156,85.17227,83.30136,86.193306,82.24568,782.1117,771.229,67.991974,65.907135,1.0
